FeatureID,FeatureName,Cluster 20 Average,Cluster 20 Log2 Fold Change,Cluster 20 P-Value
ENSGACG00000020069,ENSGACG00000020069,26.66838606001277,7.497654444747582,1.9910326852542816e-31
ENSGACG00000001633,ENSGACG00000001633,1.1618047971753356,7.2035558122263845,7.103104855324551e-23
ENSGACG00000009229,nkl.4,5.106859655178265,8.482724005921874,1.484283189437574e-20
ENSGACG00000018539,sh2d1ab,1.184902308053573,5.587810632236944,1.9348741632507697e-10
ENSGACG00000014424,ENSGACG00000014424,1.813154603941627,4.249352310438311,0.0004355682926225166
ENSGACG00000007761,ENSGACG00000007761,1.2334070808978712,3.7791189946320634,0.010139346207754614
ENSGACG00000006316,ENSGACG00000006316,1.0925122645406238,3.714289475029767,0.015028268807708333
ENSGACG00000005291,ENSGACG00000005291,2.1342100051491255,3.5092175696854833,0.06593723075521286
ENSGACG00000018050,ENSGACG00000018050,1.2056900678439864,2.9234767987677053,0.36662359440250347
ENSGACG00000003653,zgc:64051,3.362997583871349,0.13498262641380832,1
ENSGACG00000003574,rpl35,13.403485562641098,0.33015201445986575,1
ENSGACG00000004055,rpl6,11.146858749837316,0.3286965911564126,1
ENSGACG00000008736,rps24,15.777909680923893,0.3060554659409811,1
ENSGACG00000011558,rps27a,21.73013823424564,0.1789123629449163,1
ENSGACG00000003895,rps23,11.94834237731215,0.21285431376023656,1
ENSGACG00000004372,rpl22,6.975448285227661,0.16867608496480635,1
ENSGACG00000004926,rps10,15.00876256867859,0.24376871517466459,1
ENSGACG00000007041,rpl29,5.901414029389628,0.11653985629877361,1
ENSGACG00000000741,rps26,10.652572017043038,0.15124762277077375,1
ENSGACG00000003288,rpl38,4.450890346236325,0.2688088257255239,1
ENSGACG00000014492,hbae5,31.625111894482494,0.6863821968617438,1
ENSGACG00000016153,rpl9,12.973871860305884,0.17860620093018875,1
ENSGACG00000019181,rps15a,17.64649831097329,0.16146322588404116,1
ENSGACG00000017861,rps6,11.97374963927821,0.31382650529272427,1
ENSGACG00000017164,rps3a,14.292739731453233,0.21294303954447802,1
ENSGACG00000016657,arpc1b,5.381720034629288,0.30814342766594827,1
ENSGACG00000006710,ENSGACG00000006710,1.9863859355284068,0.22877676278826609,1
ENSGACG00000009310,rpl13a,18.221626331841396,0.20411252350236797,1
ENSGACG00000012607,ENSGACG00000012607,1.2588143428639322,0.20101670757796952,1
ENSGACG00000002088,rpl36,10.966698164987065,0.3721515892374825,1
ENSGACG00000004230,RPL5,9.652449796015363,0.46508160317701064,1
ENSGACG00000007843,ptprc,1.898615394191105,0.5877098739897691,1
ENSGACG00000008021,uba52,9.206667836065384,0.0968977350072806,1
ENSGACG00000012793,ENSGACG00000012793,3.30756355776358,0.13776845791654213,1
ENSGACG00000014467,serbp1a,1.8454911191711594,0.09646562096326483,1
ENSGACG00000001460,ENSGACG00000001460,1.0324587362572069,0.22770204396253,1
ENSGACG00000000151,ENSGACG00000000151,1.166424299350983,0.2928701835820128,1
ENSGACG00000002118,rpl11,8.790912640257112,0.26188430266618523,1
ENSGACG00000002182,ENSGACG00000002182,16.392303470285004,0.06261066804812643,1
ENSGACG00000002835,rps5,13.648319177950414,0.18709165528221527,1
ENSGACG00000003336,ENSGACG00000003336,14.79164596642316,0.22801110653334034,1
ENSGACG00000003995,rplp1,21.22199299492442,0.4053525209296245,1
ENSGACG00000007961,rpl15,7.107104097233614,0.16949404849946959,1
ENSGACG00000008253,ENSGACG00000008253,1.5198162157880135,0.2456174986511076,1
ENSGACG00000008265,rpl14,10.155975533160936,0.25019874610037407,1
ENSGACG00000009814,rps18,15.514598056911987,0.19098931716296708,1
ENSGACG00000002699,ENSGACG00000002699,11.812067063130549,0.13815668800892844,1
ENSGACG00000015245,naca,7.0863163374432,0.17218216380058582,1
ENSGACG00000008262,fance,12.495753385126372,0.3852473624830184,1
ENSGACG00000013304,ENSGACG00000013304,2.6723820086120544,0.020440053417200676,1
ENSGACG00000013073,rpl10,9.913451668939445,0.1578214249856118,1
ENSGACG00000012484,zgc:171772,16.01350429188191,0.29277139587401235,1
ENSGACG00000015206,cirbpa,1.1363975352092746,0.6222766917707605,1
ENSGACG00000015549,rps15,2.6331162401190507,0.16042945478214943,1
ENSGACG00000015568,rps28,7.9940485149579255,0.20813669653798916,1
ENSGACG00000016489,rps8a,14.32738599777059,0.2550254375670349,1
ENSGACG00000017191,eef1da,1.5544624821053694,0.057715622039979375,1
ENSGACG00000017481,gtpbp4,1.6491622767061425,0.2385241259942532,1
ENSGACG00000001804,zgc:162944,1.7253840626043255,1.7431548269046981,1
ENSGACG00000002035,rpl8,16.413091230075416,0.08572322269221333,1
ENSGACG00000003250,rpl24,4.51556337669539,0.003571237281410067,1
ENSGACG00000005778,dap1b,1.0209099808180881,0.036362651181968166,1
ENSGACG00000006855,tpt1,4.838928528990712,0.13265313082686525,1
ENSGACG00000000825,PDCL3,1.873208132225044,0.08454374083812577,1
ENSGACG00000018720,rps4x,6.3310277317248405,0.25691379118320334,1
ENSGACG00000019593,rpl34,15.327508218798265,0.24737601975777546,1
ENSGACG00000019847,cct7,1.2033803167561627,0.06481079859222771,1
ENSGACG00000020086,ENSGACG00000020086,2.9957471609073765,0.6598627185187443,1
ENSGACG00000020333,msna,1.5475332288418984,0.1851855193680656,1
ENSGACG00000020625,rpl23a,10.848900859508054,0.09895318997112756,1
ENSGACG00000020692,ENSGACG00000020692,8.772434631554523,0.1383463031235994,1
ENSGACG00000020906,rps14,20.704608751251904,0.19986268252973716,1
ENSGACG00000016901,ENSGACG00000016901,1.3673726439916474,0.48541311292633704,1
ENSGACG00000017440,rpl39,12.015325158859037,0.15704246087452178,1
