FeatureID,FeatureName,GOS Average,GOS Log2 Fold Change,GOS P-Value,SAY Average,SAY Log2 Fold Change,SAY P-Value
ENSGACG00000009171,ENSGACG00000009171,0.005100111317254176,-8.080606787147575,3.2789393094774553e-149,1.3972621074734728,8.080606787147575,3.2789393094774553e-149
ENSGACG00000011676,ENSGACG00000011676,0.0926622634508349,-3.5792571960632102,7.488870625122251e-41,1.1082412641354231,3.5792571960632102,7.488870625122251e-41
ENSGACG00000005562,ENSGACG00000005562,5.420005046382191,4.081354304994759,5.3313817643258735e-31,0.32005765469703346,-4.081354304994759,5.331381764325783e-31
ENSGACG00000012951,ENSGACG00000012951,5.912995324675326,2.4280334894337297,2.771423736901215e-13,1.0987031221080281,-2.4280334894337297,2.771423736901234e-13
ENSGACG00000013895,ENSGACG00000013895,1.341697959183674,-1.6225259341765095,7.310845558078358e-08,4.13168088773985,1.6225259341765095,7.310845558078605e-08
ENSGACG00000010177,zgc:110626,0.7661841929499075,-1.3293330589678862,6.835549292488132e-06,1.9254934968953978,1.3293330589678862,6.835549292488229e-06
ENSGACG00000016901,ENSGACG00000016901,1.0991661595547313,1.2209593968407633,0.0007059091788630535,0.47145673449695463,-1.2209593968407633,0.0007059091788630326
ENSGACG00000009950,tpi1b,0.6461779591836737,-0.9914126289395379,0.0028754741945453727,1.2847725911821313,0.9914126289395379,0.0028754741945453727
ENSGACG00000004882,ENSGACG00000004882,3.4739746196660493,-0.9710258973288426,0.0037210815128386177,6.810384806639855,0.9710258973288426,0.0037210815128386676
ENSGACG00000016482,hmgb2a,0.9555027829313546,-0.9687801580082294,0.00442628538924827,1.8702328327684266,0.9687801580082294,0.00442628538924827
ENSGACG00000019326,ponzr1,1.1541613358070504,-0.9535840274624631,0.004877531568890743,2.2354074132458366,0.9535840274624631,0.0048775315688909
ENSGACG00000010310,ppdpfb,1.8087575510204088,-0.8436181065305646,0.020777243734846636,3.2461476699901106,0.8436181065305646,0.020777243734846636
ENSGACG00000020940,ENSGACG00000020940,19.751625083487948,0.8915575591640348,0.03196922395348213,10.64759448416886,-0.8915575591640348,0.03196922395347662
ENSGACG00000005566,ENSGACG00000005566,4.212077476808907,-0.8050455025695058,0.03334746342612247,7.35996346631357,0.8050455025695058,0.03334746342612186
ENSGACG00000009661,NDUFA4,1.7790785899814476,0.8551077828569232,0.04537375798007563,0.9834884223802881,-0.8551077828569232,0.04537375798007417
ENSGACG00000019805,btg1,1.0465059740259743,0.8266325818012051,0.05933638485231364,0.590002213980293,-0.8266325818012051,0.059336384852313316
ENSGACG00000006710,ENSGACG00000006710,0.7704240445269019,-0.7505752118715807,0.06383023170127147,1.2962789212469255,0.7505752118715807,0.0638302317012649
ENSGACG00000004460,fam49bb,1.0610074953617814,-0.7239697291941555,0.07825271642779495,1.7525957477638878,0.7239697291941555,0.07825271642779602
ENSGACG00000017166,mpx,1.9816697588126166,0.7846531342948878,0.08359359121019974,1.1503302083198013,-0.7846531342948878,0.08359359121020175
ENSGACG00000009305,atp5if1b,1.2742290166975885,-0.6961646019303956,0.10093550573345948,2.0646292512315254,0.6961646019303956,0.1009355057334592
ENSGACG00000008983,ENSGACG00000008983,0.997225380333952,-0.698408130565718,0.10179326743278395,1.6183047639813577,0.698408130565718,0.10179326743279049
ENSGACG00000020935,mt-co1,14.411378404452694,0.6915219833821658,0.16323618234245002,8.924218758806356,-0.6915219833821658,0.16323618234245413
ENSGACG00000008879,glipr2l,1.2794520222634511,0.6757563345404645,0.18683763047820523,0.8009011321415832,-0.6757563345404645,0.18683763047821073
ENSGACG00000014492,hbae5,3.666672801484231,-0.6240278296919053,0.20280106380045473,5.651424850771459,0.6240278296919053,0.20280106380046084
ENSGACG00000011880,pygl,4.861696474953619,0.6557434260270589,0.21211698817453126,3.0861188426415938,-0.6557434260270589,0.2121169881745326
ENSGACG00000005090,ENSGACG00000005090,0.8122695361781078,-0.5999466195570127,0.22017808388231241,1.2311773169329592,0.5999466195570127,0.22017808388231316
ENSGACG00000004818,ENSGACG00000004818,1.2250098701298704,0.6469610854462549,0.2272049336415467,0.7822790453261929,-0.6469610854462549,0.22720493364153044
ENSGACG00000008253,ENSGACG00000008253,2.3208578849721713,0.6416467417528458,0.2343453590819665,1.4876473581140257,-0.6416467417528458,0.23434535908197196
ENSGACG00000017701,ENSGACG00000017701,1.1775726901669763,0.6370877581137115,0.2430313652431339,0.757146798079406,-0.6370877581137115,0.24303136524314073
ENSGACG00000001577,ENSGACG00000001577,1.65729038961039,-0.5300928873665874,0.3535190003310839,2.3933166534771546,0.5300928873665874,0.3535190003311019
ENSGACG00000010111,ptpn6,1.35460185528757,-0.5301217388914811,0.3542592330409839,1.956227510094782,0.5301217388914811,0.3542592330409839
ENSGACG00000014527,fbp2,7.021194211502785,-0.5274251770584866,0.3584958349272932,10.120877085544933,0.5274251770584866,0.35849583492729276
ENSGACG00000005975,ENSGACG00000005975,1.1893705380333954,0.5498583065569287,0.40966724492593987,0.8124074622063772,-0.5498583065569287,0.40966724492590917
ENSGACG00000020942,mt-co3,29.172083710575148,0.530260101879036,0.449511133295222,20.201330616783288,-0.530260101879036,0.4495111332952527
ENSGACG00000005864,gapdhs,2.8381197773654927,-0.4640938136467374,0.5240943171552315,3.9153316027057623,0.4640938136467374,0.5240943171552155
ENSGACG00000014415,npsn,33.735515844155856,0.499007893461056,0.5260598086373978,23.873061100090975,-0.499007893461056,0.526059808637412
ENSGACG00000015943,cyba,4.708508794063081,-0.46176139409314,0.5301836634857909,6.485179583229625,0.46176139409314,0.5301836634857979
ENSGACG00000011886,rap1aa,0.8887712059369205,-0.4603130052793236,0.5367174281339677,1.2228503675439635,0.4603130052793236,0.5367174281339969
ENSGACG00000017032,cfl1,1.3938051205936923,-0.4596395166522871,0.5372630315774476,1.9168637493468024,0.4596395166522871,0.5372630315774395
ENSGACG00000000834,npsn,7.677695287569575,0.4938602684042923,0.5401545682167008,5.452486459914362,-0.4938602684042923,0.5401545682167006
ENSGACG00000014618,h2afva,0.8334073469387757,-0.4423296239198592,0.5784835378640402,1.1324651169034106,0.4423296239198592,0.5784835378640402
ENSGACG00000004750,cfl1l,5.312718367346941,-0.4412359691195147,0.5784835378640402,7.214014753386445,0.4412359691195147,0.5784835378640402
ENSGACG00000015484,fth1b,2.184199480519481,-0.4261710430489538,0.6160218414251774,2.9350225610012726,0.4261710430489538,0.6160218414251785
ENSGACG00000017305,ENSGACG00000017305,1.472150204081633,-0.41742087290748175,0.6266255930372825,1.9662198493615768,0.41742087290748175,0.626625593037291
ENSGACG00000015247,nme2a,1.7121012244897964,-0.4125537759368052,0.6410157605574235,2.279010348228214,0.4125537759368052,0.6410157605574238
ENSGACG00000007762,alox5a,1.0787657142857145,-0.4069964878986265,0.6566872762072161,1.4304185059496555,0.4069964878986265,0.6566872762072156
ENSGACG00000004699,rpl35a,4.1250683487940645,-0.4020645665530038,0.6679962717741851,5.451275267275963,0.4020645665530038,0.6679962717742676
ENSGACG00000013901,zgc:92027,1.2036877179962897,-0.4001190902437133,0.6735477666273716,1.5884791452607734,0.4001190902437133,0.6735477666273725
ENSGACG00000014009,si:ch211-79k12.1,0.8495064935064938,-0.3831438973073409,0.7244174123162544,1.1079384659758234,0.3831438973073409,0.7244174123160869
ENSGACG00000004430,rpia,1.1566806679035253,0.40544741899240067,0.7410851814841946,0.8732698922859455,-0.40544741899240067,0.7410851814842021
ENSGACG00000020946,mt-nd4l,3.634474508348795,0.3936730943392708,0.7687192585236077,2.76666678426376,-0.3936730943392708,0.7687192585235951
ENSGACG00000020954,mt-cyb,14.54047881261596,0.39278637711404985,0.7688551899651429,11.075751081843036,-0.39278637711404985,0.7688551899649694
ENSGACG00000016593,actb1,7.281852912801487,-0.3583841715277978,0.7849605905312079,9.33602425586214,0.3583841715277978,0.7849605905311604
ENSGACG00000006855,tpt1,3.396428348794064,-0.3579949950789172,0.7878254377740658,4.3533291405669345,0.3579949950789172,0.7878254377740791
ENSGACG00000017481,gtpbp4,1.213826493506494,0.38556801800534923,0.788256071805604,0.9291361527321165,-0.38556801800534923,0.788256071805604
ENSGACG00000012927,ENSGACG00000012927,85.13591243042674,0.37930913111728515,0.8050854531728899,65.45875474321413,-0.37930913111728515,0.8050854531728893
ENSGACG00000007839,mmp25b,1.172656920222635,-0.3534332745763654,0.8056992222797188,1.4982452937000204,0.3534332745763654,0.8056992222797774
ENSGACG00000012607,ENSGACG00000012607,0.9303709090909094,-0.351547051036828,0.8097830189517856,1.187120184711182,0.351547051036828,0.8097830189518276
ENSGACG00000014503,arpc2,2.015834359925789,-0.34689877762332455,0.8225690794864701,2.5639434164116657,0.34689877762332455,0.8225690794864517
ENSGACG00000007396,eno1a,2.5228960296846017,0.3632688401147075,0.8507029781379413,1.9613750788079791,-0.3632688401147075,0.8507029781379413
ENSGACG00000013244,ENSGACG00000013244,1.1716737662337666,0.3633036497956024,0.8515201449061677,0.910816864076326,-0.3633036497956024,0.8515201449061677
ENSGACG00000008944,ENSGACG00000008944,1.1505359554730987,-0.3378512723971362,0.8515201449061677,1.4541881614782433,0.3378512723971362,0.8515201449061677
ENSGACG00000007176,ENSGACG00000007176,1.3668912801484234,0.3580650628159253,0.8646678487397617,1.066455118110645,-0.3580650628159253,0.8646678487397856
ENSGACG00000004038,psma3,0.9034570686456403,-0.32744560043057935,0.8846048121590364,1.13367630954181,0.32744560043057935,0.8846048121590387
ENSGACG00000000860,ENSGACG00000000860,7.157422486085346,-0.3223472096699713,0.8888295053582137,8.950108001452142,0.3223472096699713,0.8888295053581712
ENSGACG00000015423,ENSGACG00000015423,2.4084814842300566,-0.3205853016774911,0.8905714296958221,3.0079969174648347,0.3205853016774911,0.8905714296958763
ENSGACG00000020925,mt-nd1,5.24359035250464,0.326266301280826,0.9331877547118174,4.182550978552623,-0.326266301280826,0.9331877547118038
ENSGACG00000009846,arpc4,2.31969038961039,-0.2826580607979987,0.9421522050511472,2.8219274483907313,0.2826580607979987,0.9421522050511472
ENSGACG00000017044,anxa5b,1.8230747309833029,0.2907325381855145,0.9421522050511472,1.4903725415504243,-0.2907325381855145,0.9421522050511472
ENSGACG00000009964,tktb,15.743613506493512,0.3014187999201039,0.9421522050511472,12.77626554615575,-0.3014187999201039,0.9421522050511472
ENSGACG00000001123,ENSGACG00000001123,34.474048831168844,-0.29436363017020994,0.9421522050511472,42.280766818484594,0.29436363017020994,0.9421522050511472
ENSGACG00000019370,capgb,2.1026591465677185,-0.29209819255700586,0.9421522050511472,2.57469275107746,0.29209819255700586,0.9421522050511472
ENSGACG00000012858,rps29,3.090052987012988,-0.29531942142946455,0.9421522050511472,3.7922441508284264,0.29531942142946455,0.9421522050511472
ENSGACG00000020938,mt-co2,66.12951807050095,0.3229617844843933,0.9421522050511472,52.870375455090084,-0.3229617844843933,0.9421522050511472
ENSGACG00000014831,ENSGACG00000014831,1.192442894248609,0.3129855592364857,0.9421522050511472,0.9598701659315004,-0.3129855592364857,0.9421522050511472
ENSGACG00000015537,cybb,5.835633395176254,0.28972383396438905,0.9421522050511472,4.7742185824107155,-0.28972383396438905,0.9421522050511472
ENSGACG00000017070,anxa4,0.9731381076066793,-0.2771143453408885,0.9421522050511472,1.1792474325615863,0.2771143453408885,0.9421522050511472
ENSGACG00000017491,rpl12,6.07116022263451,-0.3005756331089704,0.9421522050511472,7.478054748557508,0.3005756331089704,0.9421522050511472
